 NUMERO DE PATAMARES
 XX
  3
ANO   DURACAO MENSAL DOS PATAMARES DE CARGA
      JAN     FEV     MAR     ABR     MAI     JUN     JUL     AGO     SET     OUT     NOV     DEZ   
      X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX
   2021 1.0000 1.0000 1.0000 1.0000 0.9916 0.9748 0.9758 0.9765 0.9762 0.9779 0.9862 0.9837
        1.0000 1.0000 1.0000 1.0000 0.9978 1.0040 1.0023 1.0047 1.0059 1.0084 1.0060 1.0039
        1.0000 1.0000 1.0000 1.0000 1.0070 1.0177 1.0181 1.0166 1.0116 1.0080 1.0029 1.0062
   2022 0.9959 0.9959 0.9906 0.9938 0.9917 0.9751 0.9751 0.9771 0.9762 0.9779 0.9862 0.9834
        1.0005 1.0071 1.0078 0.9971 0.9981 1.0040 1.0016 1.0053 1.0059 1.0084 1.0060 1.0037
        1.0016 0.9980 1.0002 1.0044 1.0074 1.0175 1.0174 1.0172 1.0116 1.0080 1.0029 1.0060
   2023 0.9960 0.9959 0.9906 0.9936 0.9917 0.9751 0.9751 0.9771 0.9757 0.9783 0.9862 0.9829
        1.0006 1.0072 1.0079 0.9969 0.9981 1.0040 1.0016 1.0053 1.0054 1.0088 1.0060 1.0031
        1.0016 0.9980 1.0002 1.0042 1.0074 1.0175 1.0174 1.0172 1.0111 1.0084 1.0029 1.0054
   2024 0.9960 0.9959 0.9905 0.9943 0.9914 0.9744 0.9765 0.9765 0.9762 0.9790 0.9862 0.9832
        1.0006 1.0072 1.0077 0.9976 0.9979 1.0033 1.0030 1.0047 1.0059 1.0096 1.0060 1.0034
        1.0016 0.9980 1.0001 1.0049 1.0071 1.0167 1.0189 1.0166 1.0116 1.0093 1.0029 1.0057
   2025 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   2026 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   2027 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   2028 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   2029 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   2030 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   2031 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   2032 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   2033 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   2034 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   2035 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   2036 0.9960 0.9959 0.9905 0.9940 0.9914 0.9744 0.9765 0.9758 0.9767 0.9790 0.9862 0.9834
        1.0006 1.0071 1.0077 0.9972 0.9979 1.0033 1.0030 1.0040 1.0064 1.0096 1.0060 1.0037
        1.0016 0.9980 1.0001 1.0046 1.0071 1.0167 1.0189 1.0159 1.0121 1.0093 1.0029 1.0060
   4  2
   2021 1.0000 1.0000 1.0000 1.0000 0.9919 0.9653 0.9741 0.9879 0.9920 1.0047 0.9867 0.9861
        1.0000 1.0000 1.0000 1.0000 0.9992 0.9997 1.0048 0.9995 1.0037 1.0046 0.9892 1.0002
        1.0000 1.0000 1.0000 1.0000 1.0062 1.0269 1.0184 1.0098 1.0031 0.9955 1.0113 1.0071
   2022 0.9821 0.9886 0.9862 0.9830 0.9921 0.9653 0.9734 0.9883 0.9920 1.0047 0.9867 0.9858
        0.9954 0.9892 0.9948 0.9961 0.9995 0.9997 1.0041 0.9999 1.0037 1.0046 0.9892 1.0000
        1.0104 1.0117 1.0095 1.0103 1.0065 1.0269 1.0176 1.0102 1.0031 0.9955 1.0113 1.0069
   2023 0.9825 0.9881 0.9866 0.9826 0.9921 0.9653 0.9734 0.9883 0.9919 1.0046 0.9867 0.9853
        0.9958 0.9887 0.9951 0.9956 0.9995 0.9997 1.0041 0.9999 1.0036 1.0045 0.9892 0.9994
        1.0108 1.0112 1.0099 1.0099 1.0065 1.0269 1.0176 1.0102 1.0029 0.9954 1.0113 1.0063
   2024 0.9825 0.9883 0.9856 0.9843 0.9919 0.9643 0.9748 0.9879 0.9920 1.0043 0.9867 0.9855
        0.9958 0.9889 0.9941 0.9973 0.9992 0.9986 1.0056 0.9995 1.0037 1.0042 0.9892 0.9997
        1.0108 1.0114 1.0088 1.0116 1.0062 1.0258 1.0191 1.0098 1.0031 0.9951 1.0113 1.0066
   2025 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   2026 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   2027 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   2028 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   2029 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   2030 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   2031 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   2032 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   2033 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   2034 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   2035 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   2036 0.9825 0.9886 0.9856 0.9835 0.9919 0.9643 0.9748 0.9875 0.9922 1.0043 0.9867 0.9858
        0.9958 0.9892 0.9941 0.9965 0.9992 0.9986 1.0056 0.9991 1.0039 1.0042 0.9892 1.0000
        1.0108 1.0117 1.0088 1.0108 1.0062 1.0258 1.0191 1.0094 1.0032 0.9951 1.0113 1.0069
   4  3
   2021 1.0000 1.0000 1.0000 1.0000 1.2264 1.1349 1.0008 0.8610 0.9419 1.0033 0.9452 0.9488
        1.0000 1.0000 1.0000 1.0000 1.0344 1.0007 1.0593 1.0538 1.0023 1.0361 1.0195 1.0140
        1.0000 1.0000 1.0000 1.0000 0.8212 0.8957 0.9735 1.0863 1.0340 0.9827 1.0137 1.0185
   2022 1.0936 1.1305 1.1195 1.4466 1.2181 1.1349 1.0013 0.8642 0.9419 1.0033 0.9452 0.9481
        1.0332 1.1527 1.0981 0.9787 1.0274 1.0007 1.0599 1.0577 1.0023 1.0361 1.0195 1.0132
        0.9411 0.8507 0.8878 0.7809 0.8157 0.8957 0.9740 1.0904 1.0340 0.9827 1.0137 1.0177
   2023 1.0911 1.1368 1.1151 1.4609 1.2181 1.1349 1.0013 0.8642 0.9406 1.0029 0.9452 0.9466
        1.0308 1.1592 1.0939 0.9884 1.0274 1.0007 1.0599 1.0577 1.0009 1.0357 1.0195 1.0116
        0.9389 0.8554 0.8844 0.7886 0.8157 0.8957 0.9740 1.0904 1.0326 0.9823 1.0137 1.0161
   2024 1.0911 1.1348 1.1283 1.4053 1.2264 1.1396 1.0002 0.8610 0.9419 1.0020 0.9452 0.9473
        1.0308 1.1572 1.1068 0.9508 1.0344 1.0049 1.0587 1.0538 1.0023 1.0348 1.0195 1.0124
        0.9389 0.8539 0.8948 0.7586 0.8212 0.8995 0.9729 1.0863 1.0340 0.9814 1.0137 1.0169
   2025 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   2026 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   2027 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   2028 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   2029 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   2030 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   2031 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   2032 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   2033 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   2034 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   2035 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   2036 1.0911 1.1305 1.1283 1.4326 1.2264 1.1396 1.0002 0.8579 0.9432 1.0020 0.9452 0.9481
        1.0308 1.1527 1.1068 0.9692 1.0344 1.0049 1.0587 1.0499 1.0036 1.0348 1.0195 1.0132
        0.9389 0.8507 0.8948 0.7733 0.8212 0.8995 0.9729 1.0824 1.0354 0.9814 1.0137 1.0177
   4  4
   2021 1.0000 1.0000 1.0000 1.0000 1.5584 1.4684 1.5073 1.4802 1.7577 1.7544 2.1409 2.1944
        1.0000 1.0000 1.0000 1.0000 0.9003 0.8425 0.9507 0.8841 0.6620 0.7258 0.5638 0.5598
        1.0000 1.0000 1.0000 1.0000 0.6362 0.7070 0.6207 0.6712 0.7001 0.7213 0.7307 0.6358
   2022 2.2132 2.4851 2.2639 1.8361 1.5351 1.4684 1.5298 1.4606 1.7577 1.7544 2.1409 2.2304
        0.5393 0.5011 0.4903 0.5645 0.8868 0.8425 0.9648 0.8724 0.6620 0.7258 0.5638 0.5689
        0.7021 0.5554 0.6739 0.7579 0.6267 0.7070 0.6299 0.6623 0.7001 0.7213 0.7307 0.6463
   2023 2.1800 2.5424 2.2288 1.8630 1.5351 1.4684 1.5298 1.4606 1.7838 1.7302 2.1409 2.3066
        0.5312 0.5126 0.4827 0.5728 0.8868 0.8425 0.9648 0.8724 0.6718 0.7158 0.5638 0.5884
        0.6916 0.5683 0.6634 0.7690 0.6267 0.7070 0.6299 0.6623 0.7104 0.7114 0.7307 0.6684
   2024 2.1800 2.5243 2.3381 1.7598 1.5584 1.4876 1.4853 1.4802 1.7577 1.6842 2.1409 2.2681
        0.5312 0.5090 0.5063 0.5411 0.9003 0.8535 0.9368 0.8841 0.6620 0.6968 0.5638 0.5785
        0.6916 0.5642 0.6960 0.7264 0.6362 0.7162 0.6116 0.6712 0.7001 0.6925 0.7307 0.6572
   2025 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   2026 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   2027 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   2028 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   2029 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   2030 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   2031 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   2032 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   2033 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   2034 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   2035 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   2036 2.1800 2.4851 2.3381 1.8099 1.5584 1.4876 1.4853 1.5002 1.7324 1.6842 2.1409 2.2304
        0.5312 0.5011 0.5063 0.5565 0.9003 0.8535 0.9368 0.8960 0.6524 0.6968 0.5638 0.5689
        0.6916 0.5554 0.6960 0.7471 0.6362 0.7162 0.6116 0.6802 0.6900 0.6925 0.7307 0.6463
   4  8
   2021 0.8991 0.8273 0.7023 0.6972 0.1431 0.1378 0.1551 0.1472 0.6363 0.7104 0.7112 0.7177
        1.9010 1.8240 1.6188 2.2926 3.1086 3.0077 3.3421 3.1914 2.1566 2.3676 1.7032 1.7035
        0.5966 0.6443 0.7899 0.5937 0.7411 0.7989 0.6442 0.7164 0.6810 0.5623 0.7638 0.7318
   2022 0.8565 0.7860 0.7340 0.7339 0.1366 0.1378 0.1624 0.1407 0.6363 0.7104 0.7112 0.7501
        1.8531 1.7747 1.6591 2.3219 3.0880 3.0077 3.3644 3.1688 2.1566 2.3676 1.7032 1.7460
        0.6170 0.6698 0.7617 0.5745 0.7698 0.7989 0.6202 0.7456 0.6810 0.5623 0.7638 0.7057
   2023 0.8174 0.8273 0.7023 0.7747 0.1366 0.1378 0.1624 0.1407 0.6682 0.6765 0.7112 0.8251
        1.8076 1.8240 1.6188 2.3508 3.0880 3.0077 3.3644 3.1688 2.1838 2.3389 1.7032 1.8362
        0.6390 0.6443 0.7899 0.5567 0.7698 0.7989 0.6202 0.7456 0.6583 0.5808 0.7638 0.6588
   2024 0.8174 0.8140 0.8074 0.6338 0.1431 0.1447 0.1483 0.1472 0.6363 0.6178 0.7112 0.7860
        1.8076 1.8084 1.7448 2.2362 3.1086 3.0294 3.3185 3.1914 2.1566 2.2837 1.7032 1.7899
        0.6390 0.6520 0.7112 0.6362 0.7411 0.7683 0.6705 0.7164 0.6810 0.6212 0.7638 0.6814
   2025 0.8174 0.8134 0.8074 0.6330 0.1431 0.1447 0.1483 0.1471 0.6364 0.6178 0.7112 0.7860
        1.8076 1.8365 1.7448 2.0821 3.1086 3.0294 3.3185 3.0661 2.2318 2.2837 1.7032 1.8283
        0.6390 0.6218 0.7112 0.7230 0.7411 0.7683 0.6705 0.7560 0.6367 0.6212 0.7638 0.6427
   2026 0.7802 0.7735 0.8873 0.6330 0.1363 0.1520 0.1483 0.1471 0.6074 0.5643 0.7112 0.7860
        1.7264 1.7474 1.9163 2.0821 2.9621 3.1827 3.3185 3.0661 2.1301 2.0869 1.7032 1.8283
        0.7021 0.6912 0.5939 0.7230 0.8073 0.7000 0.6705 0.7560 0.7054 0.7541 0.7638 0.6427
   2027 0.7433 0.7735 0.8873 0.6651 0.1363 0.1593 0.1418 0.1541 0.6074 0.5377 0.7485 0.8214
        1.6452 1.7474 1.9163 2.1870 2.9621 3.3358 3.1739 3.2127 2.1301 1.9883 1.7924 1.9110
        0.7650 0.6912 0.5939 0.6586 0.8073 0.6318 0.7423 0.6896 0.7054 0.8207 0.7018 0.5796
   2028 0.7802 0.7860 0.9270 0.5689 0.1498 0.1520 0.1354 0.1612 0.5783 0.5643 0.7112 0.7147
        1.7264 1.7747 2.0023 1.8722 3.2556 3.1827 3.0294 3.3594 2.0289 2.0869 1.7032 1.6637
        0.7021 0.6698 0.5351 0.8519 0.6748 0.7000 0.8140 0.6232 0.7739 0.7541 0.7638 0.7686
   2029 0.7802 0.7860 0.9270 0.5689 0.1498 0.1520 0.1354 0.1612 0.5783 0.5643 0.7112 0.7147
        1.7264 1.7747 2.0023 1.8722 3.2556 3.1827 3.0294 3.3594 2.0289 2.0869 1.7032 1.6637
        0.7021 0.6698 0.5351 0.8519 0.6748 0.7000 0.8140 0.6232 0.7739 0.7541 0.7638 0.7686
   2030 0.7802 0.7860 0.9270 0.5689 0.1498 0.1520 0.1354 0.1612 0.5783 0.5643 0.7112 0.7147
        1.7264 1.7747 2.0023 1.8722 3.2556 3.1827 3.0294 3.3594 2.0289 2.0869 1.7032 1.6637
        0.7021 0.6698 0.5351 0.8519 0.6748 0.7000 0.8140 0.6232 0.7739 0.7541 0.7638 0.7686
